Sample_ID	CRT_diag_norm	IRT_diag_norm	RBT_diag_norm	WCT_diag_norm	YCT_diag_norm	CRT_admix	IRT_admix	RBT_admix	WCT_admix	YCT_admix	CRT_ELAI	IRT_ELAI	RBT_ELAI	WCT_ELAI	YCT_ELAI	Mitochondria	RBT_Chr05_norm	WCT_Chr05_norm	YCT_Chr05_norm	RBT_Chr05_1	WCT_Chr05_1	YCT_Chr05_1	RBT_Chr05_2	WCT_Chr05_2	YCT_Chr05_2	Inv1_RBT_RR	Inv2_RBT_RR	RBT_Chr17	WCT_Chr17	YCT_Chr17	RBT_Chr20_norm	WCT_Chr20_norm	YCT_Chr20_norm	RBT_Chr22_norm	WCT_Chr22_norm	YCT_Chr22_norm	RBT_Chr29_norm	WCT_Chr29_norm	YCT_Chr29_norm
ElkLo_16_919	0.0000	0.0000	0.0000	0.9999	0.0001	0.000011	0.00001	0.000021	0.999968	0.000011	0.00020206	0	0.00020206	0.99979794	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ElkLo_16_920	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.99997	0.00001	1.25E-07	0.000330043	0.000330169	0.999669831	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ElkLo_16_921	0.0000	0.0000	0.0000	0.9999	0.0001	0.000011	0.00001	0.000021	0.999968	0.00001	0	6.27E-05	6.27E-05	0.99993734	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ElkLo_16_922	0.0000	0.0000	0.0000	1.0000	0.0000	0.000013	0.00001	0.000023	0.999967	0.00001	0.000245187	0.00052145	0.000766637	0.999233363	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ElkLo_16_923	0.2800	0.7127	0.9927	0.0069	0.0004	0.29747	0.698413	0.995883	0.004107	0.00001	0.219791649	0.773248026	0.993039675	0.006960325	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
ElkLo_16_924	0.0000	0.0000	0.0000	0.9973	0.0027	0.000011	0.00001	0.000021	0.998279	0.0017	0	0	0	0.998336632	0.001663368	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ElkLo_16_926	0.0000	0.0000	0.0000	0.9908	0.0092	0.00001	0.000873	0.000883	0.99064	0.008477	4.71E-08	0.003353386	0.003353433	0.988841339	0.007805228	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ElkLo_16_928	0.0000	0.0000	0.0000	0.9999	0.0001	0.000012	0.00001	0.000022	0.999968	0.00001	0.000303756	0.000506729	0.000810485	0.999189515	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ElkLo_16_929	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.999968	0.000011	0	2.29E-05	2.29E-05	0.999977054	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ElkLo_16_930	0.0000	0.1060	0.1060	0.8937	0.0003	0.021861	0.081938	0.103799	0.896191	0.00001	0.019695108	0.097694512	0.11738962	0.88261038	0	WCT	0.50	0.50	0.00	0.50	0.50	0.00	0.50	0.50	0.00	0.75	0.70	0.48	0.52	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.53	0.47	0.00
ElkLo_16_933	0.0080	0.0034	0.0114	0.9885	0.0001	0.008131	0.003675	0.011806	0.988184	0.00001	0.009376089	0.006203703	0.015579792	0.984420208	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ElkLo_16_935	0.0000	0.0000	0.0000	0.9999	0.0001	0.000011	0.00001	0.000021	0.999969	0.00001	0.0005653	0.000656856	0.001222157	0.998777843	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ElkLo_16_936	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.999969	0.000011	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ELR1_2004_04	0.0991	0.1161	0.2152	0.7847	0.0001	0.15799	0.050205	0.208195	0.791795	0.00001	0.150280696	0.07217281	0.222453507	0.777546493	0	WCT	0.50	0.50	0.00	0.49	0.51	0.00	0.51	0.49	0.00	0.74	0.73	0.00	1.00	0.00	0.00	1.00	0.00	0.52	0.48	0.00	0.00	1.00	0.00
ELR1_2004_05	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.99997	0.00001	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ELR1_2004_08	0.3870	0.6082	0.9952	0.0040	0.0008	0.443515	0.556465	0.99998	0.00001	0.00001	0.358444849	0.635670204	0.994115053	0.005884947	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.99	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
ELR1_2004_09	0.1205	0.8778	0.9983	0.0014	0.0003	0.245131	0.754848	0.999979	0.00001	0.000011	0.190659562	0.808718429	0.99937799	0.00062201	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
ELR1_2004_11	0.0098	0.0085	0.0183	0.9817	0.0001	0.007484	0.007262	0.014746	0.985245	0.00001	0.006818496	0.012706595	0.019525092	0.980474908	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ELR1_2004_12	0.2753	0.7214	0.9967	0.0028	0.0005	0.30699	0.690595	0.997585	0.002405	0.00001	0.252347794	0.744299892	0.996647685	0.003352315	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.99	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
ELR1_2004_13	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.999968	0.000011	0	0.000894815	0.000894815	0.999105185	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ELR1_2004_14	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.99997	0.00001	0	0.000150777	0.000150777	0.999849223	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ELR1_2004_15	0.1444	0.0892	0.2336	0.7660	0.0004	0.17115	0.061864	0.233014	0.766976	0.00001	0.160217364	0.087925178	0.248142541	0.751857459	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.52	0.48	0.00	0.48	0.52	0.00	0.53	0.47	0.00	0.00	1.00	0.00
ELR1_2004_16	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.99997	0.00001	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ELR1_2004_17	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.99997	0.00001	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ELR1_2004_18	0.0000	0.0000	0.0000	0.9999	0.0001	0.000011	0.00001	0.000021	0.999968	0.000011	1.23E-07	0.000239727	0.00023985	0.99976015	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ELR1_2004_25	0.0000	0.0000	0.0000	0.9997	0.0003	0.00001	0.00001	0.00002	0.99997	0.00001	0	9.30E-04	0.000929597	0.999070403	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ELR1_2004_26	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.99997	0.00001	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ELR1_2004_27	0.0000	0.0000	0.0000	1.0000	0.0000	0.000011	0.00001	0.000021	0.999969	0.00001	0.000228944	0.00188411	0.002113053	0.997886947	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
ELR1_2004_28	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.99997	0.00001	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GOC1_03_03	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.99997	0.00001	0	0.000479372	0.000479372	0.999520628	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GOC1_03_04	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.99997	0.00001	0	0.000686021	0.000686021	0.999313979	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GOC1_03_05	0.0000	0.0000	0.0000	1.0000	0.0000	0.000011	0.00001	0.000021	0.999969	0.00001	0	0.000325193	0.000325193	0.999674807	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GOC1_03_06	0.0000	0.0000	0.0000	1.0000	0.0000	0.000012	0.00001	0.000022	0.999966	0.000011	0	0.000128846	0.000128846	0.999871154	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GOC1_03_08	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.99997	0.00001	0	0.000777506	0.000777506	0.999222494	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GOC1_03_09	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.99997	0.00001	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GOC1_03_10	0.0000	0.0000	0.0000	0.9997	0.0003	0.00001	0.00001	0.00002	0.99997	0.00001	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GOC1_03_11	0.0000	0.0041	0.0041	0.9959	0.0000	0.000011	0.002839	0.00285	0.99714	0.00001	0	4.58E-03	0.004581735	0.995418265	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.53	0.47	0.00
GOC1_03_14	0.3665	0.6145	0.9809	0.0188	0.0003	0.428889	0.553511	0.9824	0.01759	0.00001	0.354744103	0.618779376	0.973523479	0.026476521	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.99	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
GOC1_03_15	0.0000	0.0000	0.0000	1.0000	0.0000	0.00162	0.00001	0.00163	0.99836	0.00001	0.003227958	0.000172677	0.003400636	0.996599364	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GOC1_03_16	0.0000	0.0014	0.0014	0.9985	0.0001	0.000011	0.00001	0.000021	0.999969	0.00001	0	0.001278985	0.001278985	0.998721015	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GOC1_03_17	0.0000	0.0000	0.0000	0.9999	0.0001	0.000011	0.00001	0.000021	0.999968	0.000011	0.000236377	0.000123013	0.000359389	0.999640611	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GOC1_03_18	0.3232	0.1778	0.5010	0.4986	0.0003	0.334504	0.164116	0.49862	0.50137	0.00001	0.278333728	0.218265283	0.496599011	0.503400989	0	RBT	0.51	0.49	0.00	0.50	0.50	0.00	0.51	0.49	0.00	0.73	0.72	0.50	0.50	0.00	0.48	0.52	0.00	0.49	0.51	0.00	0.50	0.50	0.00
GOC1_03_20	0.0000	0.0000	0.0000	0.9999	0.0001	0.000011	0.00001	0.000021	0.999969	0.00001	0	1.63E-05	1.63E-05	0.99998368	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GOC1_03_21	0.5613	0.4004	0.9617	0.0377	0.0006	0.521235	0.442145	0.96338	0.03661	0.00001	0.459880028	0.526042853	0.98592288	0.012089034	0.001988086	RBT	0.98	0.02	0.00	0.98	0.02	0.00	0.98	0.02	0.00	0.53	0.58	0.96	0.04	0.00	0.97	0.03	0.00	0.89	0.11	0.00	0.90	0.10	0.00
GOC1_03_22	0.0000	0.0000	0.0000	1.0000	0.0000	0.000011	0.00001	0.000021	0.999969	0.00001	0.000252356	0	0.000252356	0.999747644	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GoldL_16_37	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.999969	0.000011	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GoldL_16_38	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.99997	0.00001	0	0.002663478	0.002663478	0.997336522	0	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GoldL_16_39	0.0000	0.0000	0.0000	1.0000	0.0000	0.000012	0.00001	0.000022	0.999968	0.00001	0.000508854	0.000233835	0.000742689	0.999257311	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GoldL_16_41	0.2184	0.4963	0.7147	0.2849	0.0004	0.328654	0.381866	0.71052	0.28947	0.00001	0.266895235	0.413768274	0.680663509	0.319336491	0	NA	0.51	0.49	0.00	0.50	0.50	0.00	0.50	0.50	0.00	0.73	0.71	1.00	0.00	0.00	1.00	0.00	0.00	0.53	0.47	0.00	1.00	0.00	0.00
GoldL_16_45	0.0000	0.0000	0.0000	1.0000	0.0000	0.000012	0.00001	0.000022	0.999968	0.00001	0.000132705	0.000555428	0.000688133	0.999311867	0	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GoldL_16_46	0.0000	0.0000	0.0000	1.0000	0.0000	0.000011	0.00001	0.000021	0.999969	0.00001	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GoldL_16_48	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.999968	0.000012	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GoldL_16_61	0.0000	0.0000	0.0000	0.9998	0.0002	0.000011	0.00001	0.000021	0.999968	0.000011	4.92E-07	1.07E-07	5.99E-07	0.999999401	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GoldL_16_63	0.0000	0.0000	0.0000	0.9998	0.0002	0.00001	0.00001	0.00002	0.999969	0.000011	0	8.84E-07	8.84E-07	0.999999116	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GoldL_16_64	0.0968	0.1404	0.2372	0.7625	0.0003	0.132527	0.102862	0.235389	0.764601	0.00001	0.109615636	0.135309099	0.244924736	0.755075264	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.50	0.50	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GoldL_16_65	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.999969	0.000011	0.00014129	0.000393593	0.000534883	0.999465117	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GoldL_16_66	0.0049	0.0044	0.0093	0.9904	0.0004	0.006154	0.002462	0.008616	0.991375	0.00001	0.010322866	0.003861587	0.014184453	0.985815547	0	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GoldL_16_68	0.0000	0.0000	0.0000	0.9999	0.0001	0.000011	0.00001	0.000021	0.999969	0.00001	5.07E-07	0.002396522	0.002397029	0.997602971	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GoldL_16_69	0.0000	0.0000	0.0000	1.0000	0.0000	0.000011	0.00001	0.000021	0.999969	0.00001	0.00010882	0.000685666	0.000794486	0.999205514	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GoldL_16_70	0.0000	0.0000	0.0000	1.0000	0.0000	0.000013	0.00001	0.000023	0.999966	0.000012	9.80E-06	2.43E-07	1.00E-05	0.999989957	0	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GoldL_16_71	0.0000	0.0000	0.0000	1.0000	0.0000	0.000011	0.00001	0.000021	0.999969	0.00001	0.000349792	0.000124761	0.000474554	0.999525446	0	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GoldL_16_72	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.999969	0.000011	0.000102363	2.35E-05	0.000125849	0.999874151	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GoldL_16_87	0.0000	0.0000	0.0000	1.0000	0.0000	0.000012	0.00001	0.000022	0.999968	0.00001	0	0.000287777	0.000287777	0.999712223	0	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GoldL_16_95	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.99997	0.00001	0	0	0	1	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
GoldL_16_96	0.0000	0.0000	0.0000	1.0000	0.0000	0.003134	0.00001	0.003144	0.996845	0.00001	0.005397082	0.000498474	0.005895555	0.994104445	0	RBT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SAC1_04_08	0.2229	0.7758	0.9987	0.0007	0.0006	0.33299	0.66699	0.99998	0.00001	0.00001	0.249936787	0.748551527	0.998488314	0.001511686	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.52	0.51	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
SAC1_04_10	0.1053	0.0519	0.1572	0.8424	0.0004	0.11986	0.037959	0.157819	0.842171	0.00001	0.114441913	0.059937653	0.174379567	0.825620433	0	RBT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.51	0.49	0.00	0.51	0.49	0.00	0.52	0.48	0.00
SAC1_04_11	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.99997	0.00001	0	0.000258166	0.000258166	0.999741834	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SAC1_04_12	0.2039	0.7844	0.9884	0.0110	0.0007	0.307755	0.684012	0.991767	0.008223	0.00001	0.207784789	0.780700768	0.988485557	0.011514443	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.52	0.51	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
SAC1_04_13	0.3307	0.4977	0.8284	0.1711	0.0005	0.363255	0.464311	0.827566	0.172424	0.00001	0.29576221	0.507119753	0.802881963	0.197118037	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.99	1.00	1.00	0.00	0.00	0.49	0.51	0.00	1.00	0.00	0.00	1.00	0.00	0.00
SAC1_04_14	0.0397	0.0549	0.0946	0.9052	0.0003	0.034788	0.054169	0.088957	0.911033	0.00001	0.030011631	0.070236525	0.100248155	0.899751845	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
SAC1_04_15	0.0000	0.0000	0.0000	1.0000	0.0000	0.000011	0.00001	0.000021	0.999969	0.00001	0.000781462	0.000264083	0.001045545	0.998954455	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
Sand_15_046	0.0000	0.0000	0.0000	0.9999	0.0001	0.000011	0.00001	0.000021	0.999969	0.00001	0	9.21E-05	9.21E-05	0.999907861	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
Sand_15_047	0.0000	0.0000	0.0000	1.0000	0.0000	0.000012	0.00001	0.000022	0.999968	0.00001	0.000245696	0.000841261	0.001086957	0.998913043	0	WCT	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
Sand_15_048	0.0000	0.0000	0.0000	0.9999	0.0001	0.00001	0.00001	0.00002	0.99997	0.00001	0	0.000206981	0.000206981	0.999793019	0	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
Sand_15_050	0.0000	0.0000	0.0000	1.0000	0.0000	0.00001	0.00001	0.00002	0.99997	0.00001	0	0	0	1	0	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	NA	NA	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00
Sand_15_051	0.4399	0.5592	0.9990	0.0006	0.0003	0.367359	0.632621	0.99998	0.00001	0.00001	0.28462418	0.714572126	0.999196306	0.000803694	0	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.99	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00
